"name";"lat";"lng";"postal_code";"population"
"Alamo, NV";37.3259;-115.308;"";1057
"Henderson, NV";35.996973;-115.020898;"";287045
"Beatty, NV";36.8199;-116.6094;"";770
"Blue Diamond, NV";36.0464;-115.4039;"";345
"Boulder City, NV";35.95032;-114.90327;"";15373
"Bunkerville, NV";36.7684;-114.1281;"";1423
"Caliente, NV";37.6128;-114.5097;"";1272
"Dyer, NV";37.7776;-118.084;"";458
"Goldfield, NV";37.8344;-117.2694;"";477
"Hiko, NV";37.5926;-115.2262;"";130
"Indian Springs, NV";36.5697;-115.6706;"";4797
"Jean, NV";35.757899;-115.432229;"";1762
"Amargosa Valley, NV";36.539;-116.5496;"";1453
"Logandale, NV";36.5935;-114.4683;"";3322
"Manhattan, NV";38.5388;-117.0734;"";53
"Moapa, NV";36.67535;-114.658501;"";1589
"Mesquite, NV";36.810137;-114.084933;"";16953
"Laughlin, NV";35.146262;-114.69159;"";7823
"North Las Vegas, NV";36.252263;-115.145255;"";227682
"Cal Nev Ari, NV";35.2522;-114.8714;"";143
"Overton, NV";36.5703;-114.4732;"";3334
"Panaca, NV";37.7905;-114.3894;"";1223
"Pioche, NV";37.8981;-114.3968;"";1473
"Round Mountain, NV";38.711;-117.0676;"";1736
"Searchlight, NV";35.5132;-114.8866;"";398
"Silverpeak, NV";37.7225;-117.7965;"";66
"Pahrump, NV";36.18933;-115.991903;"";35930
"Tonopah, NV";38.2626;-116.6248;"";2768
"Sloan, NV";35.935;-115.2058;"";48
"Las Vegas, NV";36.160051;-115.1875;"";1497373
"Nellis Afb, NV";36.2395;-115.0257;"";743
"Ely, NV";39.290004;-114.856569;"";7904
"Austin, NV";39.508;-117.0811;"";417
"Baker, NV";38.9559;-114.2438;"";150
"Duckwater, NV";38.9324;-115.7145;"";361
"Eureka, NV";39.5897;-115.9943;"";1224
"Lund, NV";38.8641;-115.0069;"";161
"Mc Gill, NV";39.4034;-114.7791;"";1273
"Ruth, NV";39.2783;-114.9892;"";399
"Crystal Bay, NV";39.226;-120.0041;"";14
"Dayton, NV";39.2806;-119.5287;"";14871
"Denio, NV";41.9899;-118.6343;"";46
"Empire, NV";40.6132;-119.3485;"";20
"Fallon, NV";39.472433;-118.7803;"";24119
"Fernley, NV";39.6019;-119.235;"";19409
"Gabbs, NV";38.8688;-117.9221;"";119
"Gardnerville, NV";38.893464;-119.669331;"";23179
"Genoa, NV";39.0341;-119.8228;"";983
"Gerlach, NV";40.6525;-119.3565;"";252
"Glenbrook, NV";39.0509;-119.9428;"";451
"Golconda, NV";40.9683;-117.3349;"";337
"Hawthorne, NV";38.5347;-118.6411;"";3361
"Imlay, NV";40.5484;-118.0344;"";291
"Lovelock, NV";40.1819;-118.4689;"";5570
"Luning, NV";38.5063;-118.1815;"";13
"Mc Dermitt, NV";41.9708;-117.6737;"";698
"Mina, NV";38.387;-118.1096;"";69
"Minden, NV";39.0218;-119.7314;"";10565
"Nixon, NV";39.8272;-119.3605;"";269
"Orovada, NV";41.6654;-117.9083;"";445
"Paradise Valley, NV";41.5057;-117.5728;"";171
"Schurz, NV";38.9575;-118.7756;"";1054
"Silver City, NV";39.2652;-119.6388;"";211
"Silver Springs, NV";39.38;-119.2705;"";7249
"Smith, NV";38.7733;-119.3029;"";599
"Sparks, NV";39.575403;-119.730398;"";115471
"Sun Valley, NV";39.5955;-119.7754;"";21046
"Valmy, NV";40.7927;-117.1268;"";110
"Verdi, NV";39.5165;-119.9833;"";1484
"Virginia City, NV";39.2965;-119.6587;"";925
"Wadsworth, NV";39.6481;-119.2918;"";1125
"Wellington, NV";38.8447;-119.3523;"";2636
"Winnemucca, NV";41.0214;-117.753444;"";16152
"Yerington, NV";38.9866;-119.1596;"";7763
"Zephyr Cove, NV";39.0204;-119.9114;"";1497
"Stateline, NV";38.9643;-119.9068;"";3325
"Incline Village, NV";39.2573;-119.9517;"";8762
"Reno, NV";39.536168;-119.814626;"";289633
"Carson City, NV";39.155351;-119.772345;"";61725
"Washoe Valley, NV";39.2669;-119.8174;"";4315
"Elko, NV";40.85685;-115.686923;"";25263
"Spring Creek, NV";40.7519;-115.5956;"";14060
"Battle Mountain, NV";40.622;-116.9554;"";5591
"Crescent Valley, NV";40.4138;-116.5813;"";487
"Carlin, NV";40.7172;-116.1082;"";2348
"Deeth, NV";41.0655;-115.2748;"";186
"Jackpot, NV";41.8882;-114.7233;"";1568
"Jarbidge, NV";41.8873;-115.3813;"";76
"Lamoille, NV";40.7505;-115.3631;"";447
"Montello, NV";41.2613;-114.1942;"";143
"Mountain City, NV";41.8385;-115.9654;"";29
"Owyhee, NV";41.9477;-116.0987;"";1450
"Ruby Valley, NV";40.3995;-115.2312;"";138
"Tuscarora, NV";41.3141;-116.2218;"";120
"Wells, NV";41.1116;-114.9645;"";2051
"West Wendover, NV";40.7391;-114.0733;"";4390
"Los Angeles, CA";34.033542;-118.281754;"";2435499
"West Hollywood, CA";34.0906;-118.3788;"";20435
"Dodgertown, CA";34.0725;-118.2418;"";0
"Playa Vista, CA";33.9728;-118.4276;"";8072
"Bell Gardens, CA";33.9653;-118.1515;"";102786
"Beverly Hills, CA";34.07288;-118.397959;"";42001
"Compton, CA";33.869344;-118.242314;"";137388
"Culver City, CA";34.013475;-118.39735;"";47502
"Downey, CA";33.940375;-118.130026;"";113223
"El Segundo, CA";33.9243;-118.4119;"";16901
"Gardena, CA";33.889634;-118.299832;"";85093
"Hawthorne, CA";33.91535;-118.35095;"";96987
"Hermosa Beach, CA";33.8643;-118.3955;"";19726
"Huntington Park, CA";33.9769;-118.2161;"";75770
"Lawndale, CA";33.88755;-118.3518;"";35569
"Lynwood, CA";33.9241;-118.2013;"";71197
"Malibu, CA";34.016738;-118.785107;"";20281
"Manhattan Beach, CA";33.83811;-118.34912;"";35573
"Maywood, CA";33.989;-118.1877;"";27575
"Pacific Palisades, CA";34.0481;-118.5265;"";23151
"Palos Verdes Peninsula, CA";33.7866;-118.2987;"";25503
"Rancho Palos Verdes, CA";33.7515;-118.367;"";42545
"Redondo Beach, CA";33.8507;-118.377351;"";75786
"South Gate, CA";33.9462;-118.2013;"";95219
"Topanga, CA";34.1076;-118.6023;"";5974
"Venice, CA";33.9923;-118.4618;"";27277
"Marina Del Rey, CA";33.882274;-118.375514;"";22482
"Playa Del Rey, CA";33.872169;-118.367931;"";12649
"Inglewood, CA";33.914169;-118.336273;"";135412
"Santa Monica, CA";34.021364;-118.488936;"";94632
"Torrance, CA";33.810952;-118.313166;"";176673
"Whittier, CA";33.967931;-118.030817;"";196447
"Buena Park, CA";33.856425;-118.000926;"";81718
"La Palma, CA";33.8491;-118.0398;"";15886
"Cypress, CA";33.8181;-118.0357;"";49093
"La Habra, CA";33.9273;-117.949734;"";68971
"La Mirada, CA";33.9099;-118.013433;"";49876
"Montebello, CA";34.0133;-118.113;"";63461
"Norwalk, CA";33.903333;-118.081733;"";106360
"Pico Rivera, CA";33.984933;-118.0939;"";63684
"Santa Fe Springs, CA";33.9468;-118.08455;"";16266
"Stanton, CA";33.7991;-117.9956;"";30373
"Artesia, CA";33.8656;-118.0781;"";16842
"Cerritos, CA";33.8669;-118.0686;"";50442
"Avalon, CA";33.332;-118.3437;"";3912
"Bellflower, CA";33.8842;-118.12175;"";77687
"Harbor City, CA";33.797;-118.2991;"";27914
"Lakewood, CA";33.835384;-118.15332;"";80619
"Hawaiian Gardens, CA";33.8296;-118.073;"";14383
"Lomita, CA";33.7938;-118.3172;"";21658
"Los Alamitos, CA";33.79895;-118.0669;"";22413
"Paramount, CA";33.8969;-118.1632;"";54941
"San Pedro, CA";33.762275;-118.300225;"";82809
"Seal Beach, CA";33.7602;-118.0808;"";24296
"Sunset Beach, CA";33.7164;-118.069;"";627
"Surfside, CA";33.7264;-118.0833;"";368
"Wilmington, CA";33.78275;-118.26355;"";57432
"Carson, CA";33.834863;-118.259306;"";84369
"Signal Hill, CA";33.8029;-118.1677;"";11491
"Long Beach, CA";33.788261;-118.195257;"";479427
"Altadena, CA";34.19045;-118.1352;"";37699
"Arcadia, CA";34.134025;-118.037125;"";66725
"Duarte, CA";34.143067;-117.966133;"";27203
"La Canada Flintridge, CA";34.21045;-118.196499;"";20679
"Monrovia, CA";34.14605;-118.0002;"";41901
"Montrose, CA";34.2089;-118.22735;"";8448
"Sierra Madre, CA";34.1634;-118.05235;"";11067
"South Pasadena, CA";34.1135;-118.1525;"";25905
"Sunland, CA";34.264351;-118.319701;"";19587
"Tujunga, CA";34.2533;-118.28665;"";27164
"Verdugo City, CA";34.2114;-118.2395;"";125
"Pasadena, CA";34.148789;-118.14176;"";156240
"San Marino, CA";34.12105;-118.1091;"";13675
"Glendale, CA";34.152272;-118.2546;"";178509
"La Crescenta, CA";34.2279;-118.2429;"";30935
"Agoura Hills, CA";34.12955;-118.765899;"";26007
"Calabasas, CA";34.149851;-118.651251;"";25906
"Canoga Park, CA";34.2053;-118.601399;"";82514
"Winnetka, CA";34.21125;-118.57345;"";49043
"West Hills, CA";34.1968;-118.64145;"";26703
"Chatsworth, CA";34.25775;-118.5963;"";38479
"Encino, CA";34.158725;-118.502024;"";43838
"Newbury Park, CA";34.180801;-118.923251;"";45502
"Newhall, CA";34.3821;-118.52695;"";34664
"Northridge, CA";34.230867;-118.535433;"";66575
"Porter Ranch, CA";34.2619;-118.582;"";36168
"Pacoima, CA";34.2602;-118.424933;"";101536
"Reseda, CA";34.2009;-118.5378;"";80161
"San Fernando, CA";34.2847;-118.4371;"";35681
"Sylmar, CA";34.3066;-118.4407;"";95222
"North Hills, CA";34.2365;-118.48025;"";64323
"Granada Hills, CA";34.270901;-118.511151;"";53290
"Mission Hills, CA";34.258767;-118.464233;"";18763
"Santa Clarita, CA";34.415421;-118.530924;"";57946
"Canyon Country, CA";34.420901;-118.448999;"";77353
"Sun Valley, CA";34.2192;-118.37015;"";47079
"Valencia, CA";34.429571;-118.566798;"";63187
"Tarzana, CA";34.1702;-118.5477;"";29728
"Thousand Oaks, CA";34.191535;-118.844898;"";79084
"Westlake Village, CA";34.146501;-118.82195;"";20808
"Woodland Hills, CA";34.16725;-118.606925;"";69926
"Oak Park, CA";34.185;-118.7669;"";14885
"Stevenson Ranch, CA";34.3775;-118.6131;"";20790
"Castaic, CA";34.4858;-118.62415;"";29676
"Van Nuys, CA";34.187639;-118.451015;"";176050
"Panorama City, CA";34.22545;-118.4484;"";71765
"Sherman Oaks, CA";34.15155;-118.447725;"";58719
"Burbank, CA";34.180608;-118.313269;"";108133
"North Hollywood, CA";34.174364;-118.379744;"";158350
"Studio City, CA";34.1458;-118.3939;"";30386
"Valley Village, CA";34.16605;-118.3977;"";31405
"Universal City, CA";34.1383;-118.3528;"";0
"Rancho Cucamonga, CA";34.133644;-117.577127;"";173866
"Azusa, CA";34.1248;-117.9031;"";61968
"Baldwin Park, CA";34.0964;-117.9682;"";77667
"Chino, CA";33.983252;-117.662392;"";89964
"Chino Hills, CA";33.9797;-117.7308;"";77266
"Claremont, CA";34.1092;-117.7183;"";36957
"Covina, CA";34.092335;-117.882266;"";80855
"El Monte, CA";34.0717;-118.0268;"";93034
"South El Monte, CA";34.0557;-118.0444;"";44622
"Glendora, CA";34.1412;-117.849451;"";52335
"La Puente, CA";34.028301;-117.955623;"";117957
"Hacienda Heights, CA";33.9977;-117.9652;"";54043
"Rowland Heights, CA";33.9818;-117.8969;"";46565
"La Verne, CA";34.1159;-117.7708;"";34156
"Mira Loma, CA";33.9938;-117.5236;"";29801
"Monterey Park, CA";34.054633;-118.121633;"";61001
"Mt Baldy, CA";33.7866;-118.2987;"";417
"Ontario, CA";34.057402;-117.640374;"";172459
"Montclair, CA";34.0733;-117.6987;"";37786
"Diamond Bar, CA";34.0066;-117.8098;"";47493
"Pomona, CA";34.061126;-117.755426;"";157948
"Rosemead, CA";34.075667;-118.076967;"";63552
"San Dimas, CA";34.1023;-117.8169;"";34222
"San Gabriel, CA";34.1002;-118.095667;"";63232
"Temple City, CA";34.1016;-118.0537;"";35674
"Upland, CA";34.123267;-117.658233;"";78950
"Walnut, CA";34.0193;-117.85995;"";43973
"West Covina, CA";34.056027;-117.917722;"";109351
"Alhambra, CA";34.091183;-118.130117;"";84767
"Alpine, CA";32.83165;-116.76035;"";18586
"Bonita, CA";32.66245;-117.02605;"";19429
"Boulevard, CA";32.6719;-116.32;"";1539
"Campo, CA";32.6605;-116.4905;"";3565
"Chula Vista, CA";32.638425;-117.03349;"";255306
"Descanso, CA";32.873;-116.6027;"";1542
"Dulzura, CA";32.6152;-116.7285;"";937
"Guatay, CA";32.8497;-116.5583;"";474
"Imperial Beach, CA";32.5811;-117.11395;"";26801
"Jacumba, CA";32.6249;-116.1952;"";274
"Jamul, CA";32.7163;-116.8323;"";8347
"La Mesa, CA";32.769875;-117.01915;"";72872
"Lemon Grove, CA";32.7379;-117.032;"";26673
"Mount Laguna, CA";32.8676;-116.4206;"";13
"National City, CA";32.6765;-117.09445;"";62078
"Pine Valley, CA";32.835;-116.5127;"";2190
"Potrero, CA";32.6205;-116.6037;"";988
"Spring Valley, CA";32.736626;-116.98875;"";71869
"Tecate, CA";32.5831;-116.62335;"";595
"Bonsall, CA";33.294;-117.1897;"";4905
"Borrego Springs, CA";33.2386;-116.3514;"";2520
"Cardiff By The Sea, CA";33.023;-117.2745;"";11929
"Carlsbad, CA";33.140487;-117.313875;"";111748
"Del Mar, CA";32.9665;-117.249;"";13665
"El Cajon, CA";32.795777;-116.9426;"";171306
"Encinitas, CA";33.044751;-117.280451;"";50246
"Escondido, CA";33.122358;-117.084544;"";178726
"Fallbrook, CA";33.3727;-117.24005;"";48468
"Julian, CA";33.0534;-116.5658;"";2700
"La Jolla, CA";32.84694;-117.26978;"";38659
"Lakeside, CA";32.8562;-116.9201;"";43191
"Oceanside, CA";33.214577;-117.346246;"";200031
"Camp Pendleton, CA";33.0169;-116.846;"";12926
"Pala, CA";33.3777;-117.0717;"";1177
"Palomar Mountain, CA";33.3228;-116.8786;"";79
"Pauma Valley, CA";33.3063;-116.9596;"";2046
"Poway, CA";32.9692;-117.03805;"";49763
"Ramona, CA";33.0293;-116.8535;"";37633
"Ranchita, CA";33.21;-116.5167;"";530
"Rancho Santa Fe, CA";32.983679;-117.13093;"";10600
"San Marcos, CA";33.137625;-117.171726;"";96691
"Santa Ysabel, CA";33.1476;-116.6963;"";1034
"Santee, CA";32.8435;-116.98005;"";56682
"Solana Beach, CA";32.9937;-117.2598;"";12548
"Vista, CA";33.193825;-117.238826;"";117258
"Valley Center, CA";33.249;-117.0122;"";18722
"Warner Springs, CA";33.3096;-116.6527;"";1672
"San Diego, CA";32.755095;-117.147329;"";1320791
"Coronado, CA";32.6833;-117.17645;"";23473
"San Ysidro, CA";32.909176;-116.805632;"";32416
"Indio, CA";33.7423;-116.180005;"";94204
"Indian Wells, CA";33.7163;-116.3381;"";4987
"Palm Desert, CA";33.717452;-116.37551;"";58457
"Banning, CA";33.9282;-116.8899;"";33101
"Bard, CA";32.7822;-114.5619;"";0
"Beaumont, CA";33.9504;-116.9701;"";49804
"Blythe, CA";33.604503;-114.624402;"";22242
"Brawley, CA";32.9792;-115.5296;"";27120
"Cabazon, CA";33.9086;-116.7739;"";4088
"Calexico, CA";32.68105;-115.50085;"";40070
"Calipatria, CA";33.167;-115.5114;"";7770
"Cathedral City, CA";33.79475;-116.4659;"";53253
"Coachella, CA";33.675;-116.1772;"";44124
"Desert Center, CA";33.809;-115.3666;"";196
"Desert Hot Springs, CA";33.914728;-116.437912;"";44896
"Earp, CA";34.1652;-114.3197;"";1332
"El Centro, CA";32.792066;-115.629598;"";49425
"Heber, CA";32.7218;-115.4383;"";7960
"Holtville, CA";32.8104;-115.3775;"";8645
"Imperial, CA";32.847;-115.573;"";22496
"Joshua Tree, CA";34.1502;-116.3038;"";8874
"La Quinta, CA";33.6719;-116.299434;"";39435
"Mecca, CA";33.545;-116.0187;"";12491
"Morongo Valley, CA";34.0606;-116.5656;"";3105
"Niland, CA";33.3784;-115.6965;"";1770
"North Palm Springs, CA";33.9228;-116.5431;"";435
"Ocotillo, CA";32.7387;-115.9942;"";197
"Palm Springs, CA";33.801434;-116.5292;"";47339
"Palo Verde, CA";33.3696;-114.7355;"";97
"Parker Dam, CA";34.2872;-114.143;"";0
"Pioneertown, CA";34.1887;-116.5048;"";505
"Rancho Mirage, CA";33.7643;-116.4225;"";17876
"Seeley, CA";32.7941;-115.6948;"";1661
"Thermal, CA";33.5578;-116.1572;"";19326
"Salton City, CA";33.3092;-115.9578;"";2174
"Thousand Palms, CA";33.8082;-116.3713;"";7803
"Twentynine Palms, CA";34.19175;-116.06025;"";28190
"Vidal, CA";34.1561;-114.5656;"";16
"Westmorland, CA";33.038;-115.5914;"";2249
"Whitewater, CA";33.989;-116.6566;"";1233
"Winterhaven, CA";32.9818;-114.6854;"";2287
"Yucca Valley, CA";34.168107;-116.390656;"";25850
"Landers, CA";34.3103;-116.5241;"";2556
"Adelanto, CA";34.5841;-117.4242;"";32801
"Amboy, CA";34.5578;-115.7444;"";21
"Angelus Oaks, CA";34.1531;-116.9485;"";519
"Apple Valley, CA";34.49945;-117.202946;"";78868
"Baker, CA";35.3606;-116.0638;"";742
"Fort Irwin, CA";35.2625;-116.6966;"";9337
"Barstow, CA";34.895;-117.03075;"";33962
"Grand Terrace, CA";34.031;-117.3129;"";12432
"Big Bear City, CA";34.261;-116.8131;"";11997
"Big Bear Lake, CA";34.235;-116.9053;"";5282
"Bloomington, CA";34.0662;-117.3993;"";30231
"Calimesa, CA";33.9946;-117.043;"";8364
"Cedar Glen, CA";34.2545;-117.1533;"";1214
"Cedarpines Park, CA";34.2544;-117.3265;"";696
"Colton, CA";34.0315;-117.2874;"";58854
"Crestline, CA";34.2433;-117.2811;"";8019
"Daggett, CA";34.8668;-116.8876;"";544
"Death Valley, CA";36.4672;-116.8937;"";292
"Essex, CA";34.5881;-115.5771;"";3
"Fawnskin, CA";34.2583;-116.9515;"";217
"Fontana, CA";34.086181;-117.451943;"";230459
"Ludlow, CA";34.7211;-116.16;"";0
"Forest Falls, CA";34.0937;-116.9362;"";1171
"Green Valley Lake, CA";34.2348;-117.066;"";231
"Helendale, CA";34.7499;-117.3367;"";7058
"Hesperia, CA";34.424177;-117.336967;"";103353
"Highland, CA";34.1283;-117.2087;"";60320
"Hinkley, CA";34.9279;-117.1809;"";1372
"Lake Arrowhead, CA";34.2606;-117.2016;"";6601
"Loma Linda, CA";34.0498;-117.2579;"";20963
"Lucerne Valley, CA";34.447;-116.9189;"";5995
"Lytle Creek, CA";34.2558;-117.5186;"";1069
"Mentone, CA";34.0774;-117.1126;"";8710
"Needles, CA";34.7824;-114.5871;"";5356
"Nipton, CA";35.4667;-115.2722;"";0
"Newberry Springs, CA";34.885;-116.7464;"";2601
"Oro Grande, CA";34.6178;-117.3327;"";937
"Phelan, CA";34.435503;-117.545953;"";16721
"Pinon Hills, CA";34.4429;-117.6403;"";5763
"Redlands, CA";34.053434;-117.176701;"";76601
"Rialto, CA";34.134651;-117.390647;"";106227
"Rimforest, CA";34.2297;-117.225;"";154
"Running Springs, CA";34.2102;-117.1109;"";5006
"Shoshone, CA";35.8992;-116.2645;"";24
"Skyforest, CA";34.2353;-117.1792;"";296
"Sugarloaf, CA";34.2372;-116.8277;"";1992
"Tecopa, CA";35.9021;-116.1544;"";133
"Twin Peaks, CA";34.2379;-117.2348;"";3227
"Victorville, CA";34.518559;-117.336657;"";135049
"Wrightwood, CA";34.3628;-117.6249;"";4853
"Yermo, CA";34.905;-116.8203;"";1588
"Yucaipa, CA";34.0282;-117.0489;"";54335
"San Bernardino, CA";34.119476;-117.296439;"";245630
"Riverside, CA";33.950701;-117.397446;"";445072
"March Air Reserve Base, CA";33.9533;-117.3962;"";1145
"Lake Elsinore, CA";33.673535;-117.32627;"";76958
"Aguanga, CA";33.4473;-116.7997;"";2811
"Anza, CA";33.5688;-116.7135;"";3775
"Hemet, CA";33.742029;-116.971375;"";124969
"Homeland, CA";33.7453;-117.1118;"";7577
"Idyllwild, CA";33.7304;-116.7107;"";2644
"Moreno Valley, CA";33.928944;-117.226257;"";202410
"Mountain Center, CA";33.7042;-116.7259;"";1577
"Murrieta, CA";33.562006;-117.222001;"";124873
"Nuevo, CA";33.8123;-117.1048;"";10205
"Perris, CA";33.790306;-117.247952;"";113836
"San Jacinto, CA";33.789635;-116.957634;"";48746
"Menifee, CA";33.6647;-117.1743;"";49317
"Sun City, CA";33.725551;-117.184503;"";41065
"Quail Valley, CA";33.707;-117.245;"";17157
"Temecula, CA";33.499503;-117.140722;"";124482
"Wildomar, CA";33.6021;-117.264;"";31541
"Winchester, CA";33.6243;-117.0885;"";25363
"Irvine, CA";33.677776;-117.797047;"";247802
"Foothill Ranch, CA";33.6748;-117.6649;"";11895
"Capistrano Beach, CA";33.46;-117.6632;"";6454
"Corona Del Mar, CA";33.6021;-117.8743;"";12187
"Costa Mesa, CA";33.656167;-117.913301;"";113129
"Dana Point, CA";33.4743;-117.6964;"";26797
"Lake Forest, CA";33.6437;-117.6868;"";61081
"Laguna Woods, CA";33.6103;-117.7253;"";16330
"Huntington Beach, CA";33.692236;-118.000843;"";198097
"Laguna Beach, CA";33.54295;-117.7814;"";24612
"Laguna Hills, CA";33.5979;-117.706949;"";29028
"Midway City, CA";33.7446;-117.984;"";9257
"Aliso Viejo, CA";33.619367;-117.773563;"";52335
"Newport Coast, CA";33.5943;-117.8334;"";9768
"Newport Beach, CA";33.620936;-117.897052;"";64625
"San Clemente, CA";33.446167;-117.627232;"";65158
"San Juan Capistrano, CA";33.5031;-117.6608;"";36548
"Silverado, CA";33.7451;-117.6153;"";2156
"Laguna Niguel, CA";33.5207;-117.71005;"";65645
"Trabuco Canyon, CA";33.6529;-117.5895;"";33351
"Westminster, CA";33.755967;-117.998733;"";91613
"Rancho Santa Margarita, CA";33.6512;-117.5938;"";45105
"Mission Viejo, CA";33.612967;-117.6495;"";98322
"Ladera Ranch, CA";33.5472;-117.6238;"";25906
"Santa Ana, CA";33.740924;-117.866631;"";358421
"Fountain Valley, CA";33.7121;-117.93935;"";57675
"Tustin, CA";33.735968;-117.8093;"";85191
"Anaheim, CA";33.835934;-117.897724;"";364510
"Brea, CA";33.923607;-117.857233;"";41411
"Fullerton, CA";33.880815;-117.921926;"";138825
"Garden Grove, CA";33.778121;-117.97307;"";176359
"Norco, CA";33.9247;-117.5517;"";26822
"Villa Park, CA";33.8205;-117.8104;"";5872
"Orange, CA";33.803544;-117.824098;"";144801
"Placentia, CA";33.87865;-117.855;"";53690
"Corona, CA";33.853037;-117.55368;"";251083
"Yorba Linda, CA";33.893672;-117.779698;"";70173
"Ventura, CA";34.295469;-119.258093;"";115024
"Camarillo, CA";34.223169;-119.023533;"";80475
"Carpinteria, CA";34.40125;-119.5184;"";16603
"Fillmore, CA";34.3992;-118.9182;"";17487
"Moorpark, CA";34.282;-118.87955;"";37093
"Oak View, CA";34.402;-119.2982;"";7154
"Ojai, CA";34.44655;-119.2497;"";20168
"Oxnard, CA";34.151746;-119.170038;"";218271
"Piru, CA";34.4352;-118.7855;"";1980
"Port Hueneme, CA";34.1552;-119.1962;"";24351
"Point Mugu Nawc, CA";34.1134;-119.1124;"";104
"Port Hueneme Cbc Base, CA";34.1621;-119.2074;"";163
"Santa Paula, CA";34.35445;-119.0653;"";33837
"Simi Valley, CA";34.275686;-118.758846;"";128848
"Brandeis, CA";34.2582;-118.7107;"";0
"Somis, CA";34.2798;-119.0115;"";3082
"Summerland, CA";34.4214;-119.5965;"";690
"Santa Barbara, CA";34.425632;-119.724028;"";136938
"Goleta, CA";34.391001;-119.841254;"";57268
"Alpaugh, CA";35.8877;-119.4873;"";1314
"Armona, CA";36.3095;-119.7053;"";3570
"Arvin, CA";35.1966;-118.8336;"";22106
"Avenal, CA";35.9877;-120.1227;"";13590
"Bodfish, CA";35.587;-118.4847;"";1630
"Buttonwillow, CA";35.4033;-119.4659;"";1978
"California Hot Springs, CA";35.8818;-118.6561;"";252
"Camp Nelson, CA";36.1427;-118.6093;"";74
"Coalinga, CA";36.1624;-120.3489;"";18617
"Corcoran, CA";36.0865;-119.5607;"";24861
"Delano, CA";35.77015;-119.2465;"";55494
"Ducor, CA";35.8916;-119.0473;"";1068
"Earlimart, CA";35.8744;-119.281;"";10266
"Edison, CA";35.3475;-118.8718;"";381
"Exeter, CA";36.3041;-119.1293;"";15109
"Pine Mountain Club, CA";34.8469;-119.1568;"";1542
"Farmersville, CA";36.3002;-119.2054;"";10699
"Fellows, CA";35.1786;-119.5412;"";432
"Frazier Park, CA";34.8265;-119.0355;"";4886
"Glennville, CA";35.7377;-118.7169;"";211
"Hanford, CA";36.32945;-119.6474;"";66109
"Huron, CA";36.2371;-120.102;"";6865
"Ivanhoe, CA";36.3856;-119.2189;"";4014
"Kernville, CA";35.755;-118.4047;"";1550
"Kettleman City, CA";36.0083;-119.9618;"";1704
"Lake Isabella, CA";35.669;-118.457;"";6489
"Lamont, CA";35.2571;-118.9124;"";17233
"Laton, CA";36.4378;-119.7156;"";3748
"Lebec, CA";34.8818;-118.8566;"";1736
"Lemon Cove, CA";36.4969;-118.9941;"";396
"Lemoore, CA";36.203556;-119.856032;"";37502
"Lindsay, CA";36.2096;-119.0884;"";18676
"Lost Hills, CA";35.6163;-119.6943;"";2277
"Mc Farland, CA";35.6758;-119.2272;"";14824
"Mc Kittrick, CA";35.3031;-119.6366;"";236
"Maricopa, CA";35.0589;-119.401;"";3437
"New Cuyama, CA";34.9967;-119.8238;"";685
"Onyx, CA";35.6824;-118.0959;"";675
"Pixley, CA";35.9553;-119.2564;"";6092
"Porterville, CA";36.050851;-119.019397;"";78365
"Posey, CA";35.8135;-118.6643;"";199
"Richgrove, CA";35.805;-119.1315;"";3221
"Sequoia National Park, CA";36.6007;-118.711;"";74
"Shafter, CA";35.497;-119.2801;"";20346
"Springville, CA";36.1363;-118.7961;"";3290
"Stratford, CA";36.179;-119.8236;"";1271
"Strathmore, CA";36.1472;-119.0792;"";6817
"Taft, CA";35.1482;-119.4557;"";17643
"Terra Bella, CA";35.957;-119.0312;"";5654
"Three Rivers, CA";36.4377;-118.8875;"";2001
"Tipton, CA";36.0546;-119.3078;"";4117
"Tulare, CA";36.20495;-119.34265;"";72264
"Tupman, CA";35.2992;-119.3584;"";216
"Visalia, CA";36.308436;-119.2854;"";147913
"Wasco, CA";35.648;-119.4487;"";27572
"Weldon, CA";35.6391;-118.2859;"";2339
"Wofford Heights, CA";35.7246;-118.4559;"";1700
"Woodlake, CA";36.4313;-119.0918;"";10169
"Woody, CA";35.7068;-118.8439;"";115
"Bakersfield, CA";35.334845;-118.985659;"";549372
"San Luis Obispo, CA";35.281644;-120.632855;"";64326
"Los Osos, CA";35.31415;-120.83285;"";15636
"Arroyo Grande, CA";35.142366;-120.527918;"";30022
"Atascadero, CA";35.451812;-120.716665;"";33270
"Avila Beach, CA";35.18;-120.7318;"";867
"Bradley, CA";35.8093;-120.9728;"";1988
"Buellton, CA";34.6209;-120.1922;"";5662
